title,description,price,image_urls,other_features
Look 795 Light avec Roues Zipp - AUTRE - 59110,"Cadre LOOK 795 lightGroupe Shimano Ultegra Di2 11VCassettes Shimano 11×34 montée et 11x30 fourniePédalier LOOK Zed 2 50×34 (longueur de manivelles réglable: 170, 172.5, 175)Potence LOOK Aerostem carboneCintre LOOK AeroRoues carbone ZIPP : 303 à l'avant, 404 à l'arrièrePneus S Works Turbo Gripton 700x24c - 400kmSelle ITALIA SLR Team edition monorail (adaptateurs pour rails ronds/ovals fournis)Câble et adaptateur Shimano Di2 fournisBatterie Di2 changée en 2022Poids 7.3 kg",1900 €,"['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F217%2F46217%2F3946217%2F3946217-look-795-light-avec-roues-zipp-1738439691.JPG&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F217%2F46217%2F3946217%2F3946217-look-795-light-avec-roues-zipp-1738439693.JPG&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F217%2F46217%2F3946217%2F3946217-look-795-light-avec-roues-zipp-1738439694.JPG&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F217%2F46217%2F3946217%2F3946217-look-795-light-avec-roues-zipp-1738439695.JPG&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F217%2F46217%2F3946217%2F3946217-look-795-light-avec-roues-zipp-1738439697.JPG&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F217%2F46217%2F3946217%2F3946217-look-795-light-avec-roues-zipp-1738439698.JPG&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F217%2F46217%2F3946217%2F3946217-look-795-light-avec-roues-zipp-1738439699.JPG&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F217%2F46217%2F3946217%2F3946217-look-795-light-avec-roues-zipp-1738439701.JPG&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F217%2F46217%2F3946217%2F3946217-look-795-light-avec-roues-zipp-1738439702.JPG&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F217%2F46217%2F3946217%2F3946217-look-795-light-avec-roues-zipp-1738439704.JPG&w=1920&q=75']","{'État': 'Très bon état', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': '57 cm', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir, Jaune', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}"
Kuota Kiral taille XS - KUOTA - 20167,"Vends vélo Kuota Kiral taille XS, cadre full carbon.Équipé full Sram Red ;Plateau 52/36 ; K7 11/30 (11 v) ;Roues Campagnolo Neutron Ultra.(Vendu sans les pédales ni compteur et capteur).Très bon état.Prix 950 €",950 €,['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F908%2F80908%2F3980908%2F3980908-kuota-kiral-taille-xs-1742913774.jpg&w=1920&q=75'],"{'Année': '2017', 'État': 'Très bon état', 'Groupe': 'SRAM Red', 'Taille du cadre': 'XS', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Rouge', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}"
Pinarello Prince fx - PINARELLO - 40400,"Vends un vélo de route Pinarello Prince Fx
Transmission Campagnolo super record électrique eps sauf pédalier record
Chape ceramicspeed
Pneus pirelli pzero(pas sur photo)
Jantes carbone campagnolo bora one 50
Potence zipp   support de compteur
Guidon 3t
Portes bidons élite
Guidoline et patins neufs
Cassette et chaîne récente
Taille 46
2000 euros à débattre",2000 €,['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F515%2F79515%2F3979515%2F3979515-pinarello-prince-fx-1742737072.jpeg&w=1920&q=75'],"{'Année': '2019', 'État': 'Très bon état', 'Groupe': 'Campagnolo Super Record EPS', 'Taille du cadre': '46 cm', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}"
Vélo Scott addict RC - S - SCOTT - 25160,Vélo route scott addict RC ancien vélo de compétitionVélo polyvalent avec 11 vitesses et 2 plateaux,1100 €,"['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F570%2F89570%2F3989570%2F3989570-velo-scott-addict-rc-s-1744196499.jpeg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F570%2F89570%2F3989570%2F3989570-velo-scott-addict-rc-s-1744196496.jpeg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F570%2F89570%2F3989570%2F3989570-velo-scott-addict-rc-s-1744196497.jpeg&w=1920&q=75']","{'Année': '2018', 'État': 'Bon état', 'Taille du cadre': 'S', 'Diametre roues': '26""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir, Blanc', 'Pratique': 'Route'}"
Vélo de route Viking Race - VIKING - 6700,"Vélo de routeOccasion, peu servi, entretenu et prêt à roulerStyle rétro/ancien, cadre alu, pneus fins, 2x7 vitesses avec changements aux poignées, poids un peu élevé mais raisonnableIdéal pour débuter sur la routeTaille M (idéalement pour une personne entre 1,60m et 1,70m)Prix: 300€ ( 40€ avec les pédales Shimano)",300 €,"['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F523%2F53523%2F3953523%2F3953523-velo-route-viking-1739468894.jpeg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F523%2F53523%2F3953523%2F3953523-velo-route-viking-1739468902.jpeg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F523%2F53523%2F3953523%2F3953523-velo-route-viking-1739468904.jpeg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F523%2F53523%2F3953523%2F3953523-velo-route-viking-1739468897.jpeg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F523%2F53523%2F3953523%2F3953523-velo-route-viking-1739468900.jpeg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F523%2F53523%2F3953523%2F3953523-velo-route-viking-1739468899.jpeg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F523%2F53523%2F3953523%2F3953523-velo-route-viking-1739468896.jpeg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F523%2F53523%2F3953523%2F3953523-velo-route-viking-1739468893.jpeg&w=1920&q=75']","{'Année': '2014', 'État': 'Bon état', 'Groupe': 'Shimano Tiagra', 'Taille du cadre': 'M', 'Diametre roues': '700 / 28""', 'Couleurs principales': 'Blanc, Rose', 'Type de freinage': 'Patins', 'Pratique': 'Course Vintage', 'Nombres de vitesses': 'Autre'}"
Vélo de course BMC road racer SL01 - BMC - 38280,Vends vélo de course BMC road racer SL01 taille 51(1.68-1.75m) - frein patin - montage ultegra.Couleur carbone brut . Vélo léger et maniable en montage triple plateaux AV 30/39/52 AR 11/32.Poids 7.3 kg . Excellent pour la montagne et mixte.Roues alu Mavic R SYS legere et réactive.En cas de vente - à retirer sur place pour éviter tout conflit. Visible sur RDV bien sûr.. d autres longueurs de potence sont possibles car celle installée est courte.,1000 €,"['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F699%2F71699%2F3971699%2F3971699-velo-de-course-bmc-road-racer-sl01-1741684067.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F699%2F71699%2F3971699%2F3971699-velo-de-course-bmc-road-racer-sl01-1741684068.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F699%2F71699%2F3971699%2F3971699-velo-de-course-bmc-road-racer-sl01-1741684070.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F699%2F71699%2F3971699%2F3971699-velo-de-course-bmc-road-racer-sl01-1741684071.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F699%2F71699%2F3971699%2F3971699-velo-de-course-bmc-road-racer-sl01-1741684073.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F699%2F71699%2F3971699%2F3971699-velo-de-course-bmc-road-racer-sl01-1741684074.jpg&w=1920&q=75']","{'Année': '2014', 'État': 'Bon état', 'Groupe': 'Shimano Ultegra', 'Taille du cadre': 'S', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': 'Autre', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}"
BH Ultralight 8.0 2019 - BH - 63830,"Je vends mon vélo de route BH ultralight 8.0 de 2019 taille L,-TAILLE:L (56), je mesure environ 1m78 et le vélo me convient parfaitement-POIDS: il pèse environ 7.1kg-TRANSMISSION: Equipé en Shimano ultegra (tout d'origine)-PÉDALIER: FSA en 52/36-CASSETTES: ultegra en 11/32-ROUES: Vision TC 50 Black Edition (excellente état) (1200€ neuves)-POTENCE: BBB 110mm (disponible 70mm)-CINTRE: FSA 42mm de largeur-PNEU: Boyau avant IRC neuf/ boyau arrière Continental Gatorskin très bonne état- 2 portes bidons Carbon vendu avecle vélo est en très bonne état global et il fonctionne parfaitement, je l'ai toujours très bien entretenu et réparer, il a également fait un entretiens complet avant la vente, il possède tout de même quelques usures classique du au transport etPour plus de photos veuillez me contactersportivement, Malo",2100 €,"['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F820%2F89820%2F3989820%2F3989820-bh-ultralight-8-0-2019-1744218870.JPG&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F820%2F89820%2F3989820%2F3989820-bh-ultralight-8-0-2019-1744218864.JPG&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F820%2F89820%2F3989820%2F3989820-bh-ultralight-8-0-2019-1744218867.JPG&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F820%2F89820%2F3989820%2F3989820-bh-ultralight-8-0-2019-1744218861.JPG&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F820%2F89820%2F3989820%2F3989820-bh-ultralight-8-0-2019-1744218871.JPG&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F820%2F89820%2F3989820%2F3989820-bh-ultralight-8-0-2019-1744218863.JPG&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F820%2F89820%2F3989820%2F3989820-bh-ultralight-8-0-2019-1744218866.JPG&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F820%2F89820%2F3989820%2F3989820-bh-ultralight-8-0-2019-1744218868.JPG&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F820%2F89820%2F3989820%2F3989820-bh-ultralight-8-0-2019-1744218872.JPG&w=1920&q=75']","{'Année': '2019', 'État': 'Bon état', 'Groupe': 'Shimano Ultegra', 'Taille du cadre': 'L', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Blanc, Rouge', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '10 vitesses'}"
Vente Lapierre Pulsium 3.0 - LAPIERRE - 93100,"Bonjour, Je vends mon Lapierre Pulsium 3.0, acheté en décembre 2023, taille 54-55.Autour de 4000kms au compteur.Entretenu et en excellent état, il a été révisé en février 2025.Si vous êtes intéressés, n'hésitez pas à me contacter.Vendu avec pédales et porte-bidons, sans prolongateurs.Prix négociable si contact rapidement établi",1100 €,"['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F581%2F77581%2F3977581%2F3977581-vente-lapierre-pulsium-3-0-1742477537.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F581%2F77581%2F3977581%2F3977581-vente-lapierre-pulsium-3-0-1742477539.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F581%2F77581%2F3977581%2F3977581-vente-lapierre-pulsium-3-0-1742477540.jpg&w=1920&q=75']","{'Année': '2023', 'État': 'Très bon état', 'Groupe': 'Shimano Tiagra', 'Taille du cadre': 'L', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Orange, Vert', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}"
Giant TCR Advanced Disc 1 T:XS  - GIANT - 74300,Vélo de route Giant TCR Advanced Disc 1 Taille XS (1m57-1m69) avec roues tubeless.Année 2022 environ 3000km.Full Shimano ultegra mécanique.Pédalier 52-36Cassette 11v 11-32.Les pièces d'usures seront changés pour la vente si besoin.,2200 €,"['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F920%2F88920%2F3988920%2F3988920-giant-tcr-advanced-disc-1-t-xs-1744109214.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F920%2F88920%2F3988920%2F3988920-giant-tcr-advanced-disc-1-t-xs-1744109213.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F920%2F88920%2F3988920%2F3988920-giant-tcr-advanced-disc-1-t-xs-1744109211.jpg&w=1920&q=75']","{'Année': '2022', 'État': 'Comme neuf', 'Groupe': 'Shimano Ultegra', 'Taille du cadre': 'XS', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Orange', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses'}"
"PINARELLO X1, SHIMANO 105 2X12, RS171 - PINARELLO - 84210","Venez découvrir à l'OFFICINA BICI, votre magasin spécialisé dans les vélos ITALIENS et montages à la carte, le tout nouveau X1 de la marque PINARELLO, l'équilibre entre performance et confort.Disponible au magasin en taille 53,54,5, 56 et 58, couleur PEARL WHITE, équipé d'un groupe SHIMANO 105 2X12, et des roues aluminium RS171. Nous avons également le coloris SHINY BLACK en taille 49 et 51.5.Nous pouvons réaliser d'autres montages à la carte, et proposer d'autres roues.Tous les cyclistes ne veulent pas pousser leur corps à l’extrême, en essayant de s’adapter à un vélo conçu pour le peloton professionnel, Pinarello est donc retourné à la planche à dessin pour le Pinarello X1 et a conçu une nouvelle géométrie qui offre un confort toute la journée sans renoncer à leur légendaire ADN de performance. Grâce à une combinaison de matériaux spécifiquement sélectionnés, une géométrie unique et une partie arrière vraiment innovante, le Pinarello X atteint l’équilibre parfait entre réactivité, performance et confort.CARBON T600 UDONDA FORKFLEX STAYSASYMMETRIC FRAME PINARELLO XCARBON T600 UDUne structure en fibre de carbone optimisée pour le confort avec une finition unidirectionnelle qui absorbe toutes les vibrations de la route pour une conduite agréable et confortable.CADRE ASYMÉTRIQUE PINARELLO X1Pinarello a compris que, bien que la poussée appliquée aux deux pédales soit la même, la traction sur la chaîne ne s’applique qu’au côté droit. Pour cette raison, tous les cadres sont optimisés pour compenser ces forces déséquilibrées.ONDA FORKUne technologie Pinarello distinctive depuis 2000. La forme de la fourche offre des capacités de rotation précises, une stabilité et une réduction des chocs longitudinaux et latéraux.FLEX STAYSUn design exclusif Pinarello qui absorbe les vibrations sans réduire la réactivité du triangle arrière.N'hésitez pas à nous contacter via la messagerie.",2890 €,['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F966%2F88966%2F3988966%2F3988966-pinarello-x1-shimano-105-2x12-rs171-1744114662.png&w=1920&q=75'],"{'Année': '2025', 'État': 'Neuf', 'Groupe': 'Shimano 105', 'Taille du cadre': '54 cm', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '12 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}"
📢 Vélo de route Giant TCR – Shimano Ultegra Di2 12V + Capteur de puissance - GIANT - 78270,"🔹Groupe: Shimano Ultegra Di2 12 vitesses (électronique, fluide et précis)🔹Capteur de puissance: Stages, intégré au pédalier🔹Roues: Mavic Aksium,🔹Hauteur de selle actuelle: 71 cm – possibilité de remonter jusqu’à +5 cm📍Visible à Paris, Rouen et Versailles📩Contactez BikeServicesHV pour plus d’infos !📞 06 52 10 98 16📧 hugobikeservices@gmail.com",3299 €,['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F584%2F89584%2F3989584%2F3989584-velo-de-route-giant-tcr-shimano-ultegra-di2-12v-capteur-de-puissance-1744198439.jpeg&w=1920&q=75'],"{'Année': '2023', 'État': 'Comme neuf', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': 'S', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Orange', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '12 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}"
Specialized Tarmac SL7 Comp - SPECIALIZED - 79000,Couleur bleuTaille 54Pedalier 52-36Cassette 11-34Montage en Shimano Ultegra Di2Cintre Roval Rapide avec support compteur intégréRoues Asterion E-On 45 (vendue avec ou sans) - pneumatique Continental GP 5000 (un peu d’usure)Révision réalisée en janvier 2024 et sera réalisée avant venteKM : 7000kmProtection plastifiée sur le cadreVendue sans les pédales et avec ou sans roues,5800 €,"['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F950%2F48950%2F3948950%2F3948950-specialized-tarmac-sl7-comp-1738913569.jpeg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F950%2F48950%2F3948950%2F3948950-specialized-tarmac-sl7-comp-1738913570.jpeg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F950%2F48950%2F3948950%2F3948950-specialized-tarmac-sl7-comp-1738913572.jpeg&w=1920&q=75']","{'Année': '2024', 'État': 'Très bon état', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': '54 cm', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Bleu', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}"
Focus IZALCO - FOCUS - 34210,"Focus IZALCO taille S en très bon état.Groupe Sram Force, chaine neuve.Le vélo est equipé de roue Campagnolo.Je fourni également une paire de roue Flash en carbone.",1000 €,"['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F640%2F60640%2F3960640%2F3960640-focus-izalco-1740168431.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F640%2F60640%2F3960640%2F3960640-focus-izalco-1740168429.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F640%2F60640%2F3960640%2F3960640-focus-izalco-1740168433.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F640%2F60640%2F3960640%2F3960640-focus-izalco-1740168434.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F640%2F60640%2F3960640%2F3960640-focus-izalco-1740168436.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F640%2F60640%2F3960640%2F3960640-focus-izalco-1740168437.jpg&w=1920&q=75']","{'État': 'Très bon état', 'Groupe': 'SRAM Force', 'Taille du cadre': 'S', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Blanc, Bleu', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '10 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}"
Vélo de course van rysel AG2R - VAN RYSEL - 33480,"Bonjour,Je met en vente mon vélo de course Van Rysel de la team AG2R U20 de 2020.Le vélo est en très bon état, toujours bien entretenu et nettoyé.Description du vélo :Cadre Ultra CF taille MLargeur cintre 420mmSelle Antares Regular R3Roue Mavic Cosmic C40 à boyauxTransmission Ultegra Di2 en 52/36 et 12/34.Je donne également une cassette en 11/28",1750 €,"['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F780%2F78780%2F3978780%2F3978780-velo-de-course-van-rysel-ag2r-1742640009.jpeg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F780%2F78780%2F3978780%2F3978780-velo-de-course-van-rysel-ag2r-1742640011.jpeg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F780%2F78780%2F3978780%2F3978780-velo-de-course-van-rysel-ag2r-1742640012.jpeg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F780%2F78780%2F3978780%2F3978780-velo-de-course-van-rysel-ag2r-1742640014.jpeg&w=1920&q=75']","{'Année': '2020', 'État': 'Très bon état', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': 'M', 'Matière principale': 'Carbone', 'Couleurs principales': 'Orange, Gris', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}"
