id,title,description,price,other_features,image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,image_11
i_01861,SWORKS SL6  - SPECIALIZED - 71400,"Je vends mon SL6 S WORKS serie limitée taille 54 .equipé du groupe SRAM RED etap 11vitesses  + cassette 11-282 pneus neufs SWORKS turbo, vendu avec des jantes PA2 tubeless neuvespédalier ROTOR 2inpower avec capteur de puissance inductif jambe GAUCHE et jambe Droite. plateau 53 QRING - 39 QRINGfrein DURA ACE avant et arrière.chaine neuvecintre Vision Cintre intégré Metron 5Dvaleur du velo neuf 11300e en 2018vendu 2400€ revisée avec chargeur de batrerie et de capteur de puissance.pour plus de renseignement me contacter.",2100 €,"{'Année': '2018', 'État': 'Très bon état', 'Groupe': 'SRAM Red eTap', 'Taille du cadre': '54 cm', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir, Multicolore', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01861_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01861_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01861_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01861_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01861_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01861_5.jpg,,,,,
i_01862,Stevens Stelvio 2021 - STEVENS - 13560,"vend vélo route/course Stevens Stelvio de 2021.Excellent état, peu roulé (-3000km), toujours graissé et entretenu. Dors en garage depuis 1 ans.Taille M, 50cm.Excellent vélo pour débutant mais aussi pour confirmé. Cadre alu fourche carbone, pédales automatiques.Équipe full shimano 105Vente cause déménagementPrix négociable",850 €,"{'Année': '2021', 'État': 'Comme neuf', 'Groupe': 'Shimano 105', 'Taille du cadre': 'M', 'Diametre roues': 'Autre', 'Matière principale': 'Aluminium', 'Couleurs principales': 'Noir, Rouge', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01862_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01862_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01862_2.jpg,,,,,,,,
i_01863,Trek Domane SLR 7 AXS P1 / livraison possible - TREK - 74600,"Marque : TrekModèle : Domane SLR 7 AXS 2024 Gen 4Pratique : Route / gravel lightTaille : 58 (de 180cm à 185cm)Couleur : Deep SmokeTransmission : SRAM Force Etap AXS D2Pédalier : SRAM Force 33-46Cassette : SRAM Force 10-36Roues : Bontrager Aeolus RSL 37V à la place des Bontrager Aeolus Pro 37 (programme Project One)Prix d’origine hors modifications : 8999€ et 10099€ avec les roues RSLBlips installés sous le cintre pour pouvoir changer les vitesses en montéeLe vélo est en parfait état, hormis un minuscule défaut de peinture sur le dessus du top tube. Il est protégé par un film de protection.En vente car très peu utilisé il a entre 500km et 1000km depuis son achat le 31-05-2024.Il peut être visible à la demande au magasin Mon Vélo Moustache Annecy.Le vélo peut également être livré dans un carton spécifique et protégé par un transporteur spécialisé. L’expédition coûte 100€.N’hésitez pas à me contacter pour plus de photos et d’informations.",7200 €,"{'Année': '2024', 'État': 'Très bon état', 'Groupe': 'SRAM Force AXS', 'Taille du cadre': '58 cm', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '12 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01863_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01863_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01863_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01863_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01863_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01863_5.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01863_6.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01863_7.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01863_8.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01863_9.jpg,
i_01864,Giant TCR Advanced 0 compact Di2 Ultegra 10v - GIANT - 29900,Giant TCR Advanced 0 compact Di2 Ultegra 10v en TBE Description : Roue Vision TRIMAX 35 (achat le 14-08-2023) et pneus en TBE Cassette 12-30 et chaine ressantes 2 portes bidons chargeur 2 batteries Di2 révision et réglages du vélo en début d'année,1000 €,"{'Année': '2013', 'État': 'Très bon état', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': 'S', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '10 vitesses'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01864_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01864_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01864_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01864_3.jpg,,,,,,,
i_01865,Secialized Aethos 2022 - SPECIALIZED - 21000,"Je vends mon vélo Route Spécialized Aethos modèle 2022 - taille 49Dérailleur avant SRAM Force – plateaux 48 x 36Dérailleur arrière SRAM Force - casette 11 x 36Roues carbone ROVAL C38Cintre plat Pro Vibe aéro carboneTrès bon état, Entretien suivi, pas de frais à prévoirValeur d’achat 7200€ vendu 3300€",3300 €,"{'Année': '2022', 'État': 'Très bon état', 'Groupe': 'SRAM Force', 'Taille du cadre': '49 cm', 'Diametre roues': 'Autre', 'Matière principale': 'Carbone', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '12 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01865_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01865_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01865_2.jpg,,,,,,,,
i_01866,"TRIBAN Vélo route RC120 Disque Gris Clair, état quasi neuf, avec sacoches - TRIBAN - 92160","Vends Vélo route TRIBAN Cyclotourisme RC120, freins disque, couleur Gris Perle, taille M. Vendu avec Porte Sacoches arrières monté et 2 Sacoches. Etat comme neudf, très peu utilisé. 11 chambres à air compatibles offertes.",450 €,"{'Année': '2023', 'État': 'Très bon état', 'Groupe': 'Shimano Tourney', 'Taille du cadre': 'M', 'Diametre roues': '700 / 28""', 'Matière principale': 'Aluminium', 'Couleurs principales': 'Bleu, Gris', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '8 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01866_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01866_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01866_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01866_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01866_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01866_5.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01866_6.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01866_7.jpg,,,
i_01867,Lapierre SL7  - LAPIERRE - 70000,"Lapierre SL7 de 09/2022, groupe Ultegra DI2 R8150, plateaux 52/36, cassettes 11/34 , dérailleur avant neuf, arrière changé aussi début d'année, Roues Roval C50 a pneus, clair protect sur une bonne partie du cadre, bon état général   cintre 38 en plus.Vélo visible dans le 70, pas d'envoi.Prix 3200€ a débattre",3200 €,"{'Année': '2022', 'État': 'Bon état', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': '52 cm', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir, Gris', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '12 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01867_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01867_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01867_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01867_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01867_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01867_5.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01867_6.jpg,,,,
i_01868,Cannondale Synapse Carbone DI2 DURA ACE - CANNONDALE - 34090,"Vélo route Cannondale Synapse DI2 ultra léger (7 kilos).cadre carbone Taille 51Groupe dérailleur Av/Ar Shimano Dura Ace. 11 vitesses ; Cassette : 11/30 ; Plateaux : 50/34Freins à disque Shimano Dura Ace diam 160 mmRoues carbone hollowgram HGSL ; pneus 28 mm Vittoria CorsaSelle Prologo ""dimension 143""potence et cintre ENVEPédales route Look Kéo Blade carboneDISPONIBLE A PARTIR DU LUNDI 12 MAI",2450 €,"{'Année': '2018', 'État': 'Très bon état', 'Groupe': 'Shimano Dura Ace Di2', 'Taille du cadre': '51 cm', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir, Vert', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01868_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01868_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01868_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01868_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01868_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01868_5.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01868_6.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01868_7.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01868_8.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01868_9.jpg,
i_01869,CKT 398 SL DI2 - CKT - 13600,"CKT 398 SL DI2. Groupe shimano Ultegra DI2 (sauf pédalier 105) avec pneus et chambres a air neuf, roues Calima campagnolo neuves, patins de frein neuf, selle neuve, cassette 10v neuve.Attention la hauteur de selle, axe *  pédalier  est de 760mm pour mon entrejambe de 857. Sur ce modèle de vélo, la haute de selle ne se règle pas sauf si vous avez un entrejambe plus petit, alors il vous faudra couper le tube de selle. Fourni  avec de batterie pour le DI2",500 €,"{'Année': '2019', 'État': 'Très bon état', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': 'L', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir, Bleu', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '10 vitesses'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01869_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01869_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01869_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01869_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01869_4.jpg,,,,,,
i_01870,Trek Domane SL6 Gen 4 - TREK - 81580,"Trek Domane SL6 taille 56 (L)Cadre carbone OCLV série 500 avec système IsoSpeedTransmission Shimano 105 Di2 12vRoues Bontrager Paradigm Comp 25 TLRComposants (tige de selle, cintre et potence) BontragerVélo neuf déstockage",3199 €,"{'État': 'Neuf', 'Groupe': 'Shimano 105 Di2', 'Taille du cadre': 'L', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Bleu', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '12 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01870_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01870_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01870_2.jpg,,,,,,,,
i_01871,Lapierre Aircode DRS 5.0 T.M NEUF - LAPIERRE - 35000,"Destockage Cyclexperts Rennes !Je déstocke ces Lapierre Aircode DRS 5.0 DI2, totalement neuf, toujours en carton. Disponible en taille S, M, L, XL. Vélo équipé en Shimano 105 Di2 12V, braquet au choix. Paire de roues DT Swiss alu.PPC: 4599€ Prix de vente: 2799€ ! Vélo vendu avec factures et garanties, envoie possible dans toute la France. Contactez-moi au 06-43-07-39-72.Ewen, Cyclexperts Rennes.",2799 €,"{'Année': '2024', 'État': 'Neuf', 'Groupe': 'Shimano 105 Di2', 'Taille du cadre': 'M', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir, Violet', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '12 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01871_0.jpg,,,,,,,,,,
i_01872,Vélo route ridley fenix carbone di2 - RIDLEY - 60600,Ridley fenix carboneGroupe shimano ultegra di2 11 vintensesRoues carborne veltec speed 30 pneuTaille SVélo en très bon état,1450 €,"{'Année': '2019', 'État': 'Très bon état', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': 'S', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01872_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01872_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01872_2.jpg,,,,,,,,
i_01873,Lapierre Xelius sl700 - LAPIERRE - 77270,"Bonjour ! Je met en vente ma monture car je n’ai plus le temps de pratiquer…Quelques caractéristiques :Lapierre Xelius sl700 année 2020 - taille 58 (je fais 184cm)Cadre neuf (il a été envoyé en garanti et n’a pas re-roulé depuis)Shimano Ultegra Di2Roue DT Swiss Pr1600Le vélo est entièrement révisé et la guidoline a été changé pour la ventePremière main, acheté en 2021 et révisé chez CultureVélo, facture disponible si besoin ;)Prix :- vélo sans pédale/porte bidon : 2450- vélo complet (porte bidon   pédales look) : 2500N’hésitez pas si vous avez des questions !",2500 €,"{'Année': '2020', 'État': 'Très bon état', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': '58 cm', 'Matière principale': 'Carbone', 'Couleurs principales': 'Bleu', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01873_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01873_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01873_2.jpg,,,,,,,,
i_01874,VELO CLM SUPER SLICE - CANNONDALE - 13710,TAILLE 51 / TRES PEU SERVI / ARRET DU TRIATHLON /,2813 €,"{'Année': '2019', 'État': 'Bon état', 'Groupe': 'SRAM Red eTap', 'Taille du cadre': 'S/M', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '12 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01874_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01874_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01874_2.jpg,,,,,,,,
i_01875,"Vélo de course Scott Addict RC Ultimate, taille S-52, SRAM rouge AXS 2x12, Zipp NSW-202 - SCOTT - 59200","Vélo de course Scott Addict RC Ultimate, taille S-52, SRAM rouge AXS 2x12, Zipp NSW-202",2300 €,"{'Année': '2023', 'État': 'Comme neuf', 'Groupe': 'SRAM Red', 'Taille du cadre': 'S', 'Diametre roues': '29""', 'Matière principale': 'Carbone', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': 'Autre', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01875_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01875_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01875_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01875_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01875_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01875_5.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01875_6.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01875_7.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01875_8.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01875_9.jpg,
i_01876,Scott addict rc15 - SCOTT - 74500,"Scott addict rc15taille 52Trés bon étatGroupe shimano ultegra di2 11vRoues syncros capitalPossibilité de vendre sans les roues ou avec d'autres composants, de changer les braquets, nous nous adaptons à votre demande. (Devis sur demande)N'hésitez pas à nous contacter, si vous cherchez un autre modéle ou une autre taille de vélo, nous pouvons  peut etre trouver votre bonheur grace à notre réseauReprise possible de votre ancien matériel (contact par mail pour l'offre de reprise)",2990 €,"{'Année': '2021', 'État': 'Très bon état', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': '52 cm', 'Matière principale': 'Carbone', 'Type de freinage': 'Disques', 'Pratique': 'Route'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01876_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01876_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01876_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01876_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01876_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01876_5.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01876_6.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01876_7.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01876_8.jpg,,
i_01877,LAPIERRE sensium femme taille 44 - AUTRE - 69660,Vélo LAPIERRE sensuium 500w taille 44 très bonne état très peu servi,800 €,"{'Année': '2017', 'État': 'Très bon état', 'Groupe': 'Shimano 105', 'Taille du cadre': '44 cm', 'Diametre roues': 'Autre', 'Matière principale': 'Aluminium', 'Couleurs principales': 'Rose', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '6 vitesses'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01877_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01877_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01877_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01877_3.jpg,,,,,,,
i_01878,Specialized Roubaix  - SPECIALIZED - 87570,"Specialized Roubaix Sport SL4 Taille 54 Cadre et fourche carbone Roues : Mavic Ksyrium élite Excellent état, vendu afin d acheter un modèle un peu plus grand Shimano 105 Trois plateaux : 50/39/30 Pignons : 11/25 Entretiens par professionnel",1000 €,"{'État': 'Très bon état', 'Groupe': 'Shimano 105', 'Taille du cadre': 'M/L', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir, Rouge', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '10 vitesses'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01878_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01878_1.jpg,,,,,,,,,
i_01879,Scott foil 10 - SCOTT - 70300,"Vend scott foil 10 année 2017Groupe ultegra di2 11vPlateaux 52x39Cassette 11x28Manivelle 172,5Roues maxwheel 50BPossibilité de le vendre sans les roues 2050€.",2401 €,"{'Année': '2017', 'État': 'Très bon état', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': 'L', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir, Jaune', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01879_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01879_1.jpg,,,,,,,,,
i_01880,Peugeot professionnel 610 taille L 58 très bon état  - PEUGEOT - 45000,"Vends rare peugeot profesionnel 610 taille L, 58, très bon état. Produit uniquement en 1994. Entretien méticuleux, peu servi, uniquement par beau temps. Pour cycliste d'environ 1m77 à 1m85. Idéal pour débuter ou s'y remettre, cyclotourisme ou vélo taf à faible coût. Cadre 3 tubes reynolds 531 à raccords, belle peinture vert métal, rares infimes rayures. Groupe shimano 105 2x8 vitesses (52/38-13/26), jantes mavic 192H, pédales look delta, deux porte-bidons. Nombreuses pièces récentes : poignées shimano claris, ensemble câbles et gaines, guidoline, jeu de direction xlc, selle prologo, compteur, pneu et chambre à air arrières. Pneu avant bon état. Rien à prévoir pour rouler. Retrait à domicile uniquement, pas d'envoi. Paiement en espèces uniquement, pas de paylib ou autres. Prix ferme raisonné, vu l'état et les frais entrepris. Pas sérieux s'abstenir. À votre disposition. Bien cordialement.",250 €,"{'Année': '1994', 'État': 'Très bon état', 'Groupe': 'Shimano 105', 'Taille du cadre': '58 cm', 'Diametre roues': '700 / 28""', 'Matière principale': 'Acier', 'Couleurs principales': 'Vert', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '8 vitesses'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01880_0.jpg,,,,,,,,,,
